fecha_corte,centro_logistico,producto_id,categoria,subcategoria,stock_unidades,valor_inventario_cop
2024-08-31,Barranquilla,42,Equipos Eléctricos,Breakers,148,48934456
2024-08-31,Barranquilla,74,Repuestos Automotrices,Frenos,128,82511482
2024-08-31,Barranquilla,87,Repuestos Automotrices,Lubricantes,216,124636934
2024-08-31,Barranquilla,40,Equipos Eléctricos,Transformadores,160,61366534
2024-08-31,Barranquilla,116,Tecnología y Seguridad,Sensores,56,44184155
2024-08-31,Barranquilla,152,Materiales de Construcción,Aislantes,0,0
2024-08-31,Barranquilla,49,Equipos Eléctricos,Cables,126,65338715
2024-08-31,Barranquilla,34,Equipos Eléctricos,Transformadores,174,28416764
2024-08-31,Barranquilla,100,Tecnología y Seguridad,Cámaras,25,22072644
2024-08-31,Cali,109,Tecnología y Seguridad,DVR,112,38409487
2024-08-31,Cali,97,Tecnología y Seguridad,Cámaras,174,151049586
2024-08-31,Cali,158,Materiales de Construcción,Impermeabilizantes,70,59298303
2024-08-31,Cali,58,Equipos Eléctricos,Tableros,136,93306927
2024-08-31,Cali,71,Repuestos Automotrices,Filtros,189,179832158
2024-08-31,Cali,126,Tecnología y Seguridad,Control de acceso,175,55817767
2024-08-31,Cali,104,Tecnología y Seguridad,Cámaras,144,19154069
2024-08-31,Cali,96,Repuestos Automotrices,Bujías,161,19665276
2024-08-31,Cali,160,Materiales de Construcción,Impermeabilizantes,93,15856037
2024-08-31,Cali,24,Herramientas Industriales,Sierras,65,21106636
2024-08-31,Cali,123,Tecnología y Seguridad,Control de acceso,0,0
2024-08-31,Cali,101,Tecnología y Seguridad,Cámaras,158,106731641
2024-08-31,Cali,159,Materiales de Construcción,Impermeabilizantes,221,101512017
2024-08-31,Cali,76,Repuestos Automotrices,Frenos,97,94427593
2024-08-31,Cali,63,Equipos Eléctricos,Tableros,120,28853212
2024-08-31,Cali,25,Herramientas Industriales,Compresores,95,50348132
2024-08-31,Cali,141,Materiales de Construcción,Tuberías,162,156594156
2024-08-31,Cali,8,Herramientas Industriales,Taladros,72,14907733
2024-08-31,Cali,91,Repuestos Automotrices,Bujías,206,72476264
2024-08-31,Cali,52,Equipos Eléctricos,Cables,83,28197791
2024-08-31,Cali,68,Repuestos Automotrices,Filtros,30,28516145
2024-08-31,Cali,33,Equipos Eléctricos,Transformadores,133,43677425
2024-08-31,Cali,47,Equipos Eléctricos,Breakers,33,24448284
2024-08-31,Cali,49,Equipos Eléctricos,Cables,165,84741922
2024-08-31,Cali,74,Repuestos Automotrices,Frenos,116,73393021
2024-08-31,Cali,134,Materiales de Construcción,Adhesivos,222,155542632
2024-08-31,Cali,105,Tecnología y Seguridad,DVR,151,3790637
2024-08-31,Cali,34,Equipos Eléctricos,Transformadores,18,3187466
2024-08-31,Cali,92,Repuestos Automotrices,Bujías,164,155283124
2024-08-31,Cali,50,Equipos Eléctricos,Cables,133,6205783
2024-08-31,Cali,70,Repuestos Automotrices,Filtros,146,56060351
2024-08-31,Cali,42,Equipos Eléctricos,Breakers,141,47124431
2024-08-31,Cali,99,Tecnología y Seguridad,Cámaras,212,157646804
2024-08-31,Cali,32,Herramientas Industriales,Compresores,193,162314110
2024-08-31,Cali,133,Materiales de Construcción,Adhesivos,50,43409985
2024-08-31,Cali,150,Materiales de Construcción,Aislantes,200,134899415
2024-08-31,Cali,144,Materiales de Construcción,Tuberías,24,10939993
2024-08-31,Cali,44,Equipos Eléctricos,Breakers,117,83728606
2024-08-31,Cali,18,Herramientas Industriales,Sierras,203,186539139
2024-08-31,Cali,14,Herramientas Industriales,Llaves,30,6545917
2024-08-31,Cali,43,Equipos Eléctricos,Breakers,94,29797013
2024-08-31,Cali,79,Repuestos Automotrices,Frenos,16,10370905
2024-08-31,Cali,39,Equipos Eléctricos,Transformadores,196,165459705
2024-08-31,Cali,132,Materiales de Construcción,Adhesivos,153,26104890
2024-08-31,Cali,88,Repuestos Automotrices,Lubricantes,98,67350378
2024-08-31,Cali,156,Materiales de Construcción,Impermeabilizantes,118,54619613
2024-08-31,Cali,140,Materiales de Construcción,Tuberías,126,90719945
2024-08-31,Cali,103,Tecnología y Seguridad,Cámaras,105,69222878
2024-08-31,Cali,142,Materiales de Construcción,Tuberías,99,41483596
2024-08-31,Cali,12,Herramientas Industriales,Llaves,204,63970402
2024-08-31,Cali,157,Materiales de Construcción,Impermeabilizantes,135,5756419
2024-08-31,Cali,147,Materiales de Construcción,Aislantes,158,137961892
2024-08-31,Cali,149,Materiales de Construcción,Aislantes,67,56809046
2024-08-31,Cali,56,Equipos Eléctricos,Cables,113,33474938
2024-08-31,Cali,102,Tecnología y Seguridad,Cámaras,147,28454846
2024-08-31,Cali,95,Repuestos Automotrices,Bujías,151,85483218
2024-08-31,Cali,145,Materiales de Construcción,Aislantes,183,61516757
2024-08-31,Cali,93,Repuestos Automotrices,Bujías,68,18586154
2024-08-31,Cali,13,Herramientas Industriales,Llaves,117,58148421
2024-08-31,Cali,17,Herramientas Industriales,Sierras,181,14483249
2024-09-30,Bogotá,32,Herramientas Industriales,Compresores,98,79974652
2024-09-30,Bogotá,119,Tecnología y Seguridad,Sensores,74,22153795
2024-09-30,Bogotá,98,Tecnología y Seguridad,Cámaras,74,28911006
2024-09-30,Bogotá,159,Materiales de Construcción,Impermeabilizantes,29,12230641
2024-09-30,Bogotá,21,Herramientas Industriales,Sierras,63,9819759
2024-09-30,Bogotá,90,Repuestos Automotrices,Bujías,98,94312337
2024-09-30,Bogotá,19,Herramientas Industriales,Sierras,65,20548301
2024-09-30,Bogotá,127,Tecnología y Seguridad,Control de acceso,96,85819512
2024-09-30,Bogotá,104,Tecnología y Seguridad,Cámaras,37,4495590
2024-09-30,Bogotá,118,Tecnología y Seguridad,Sensores,141,29071073
2024-09-30,Bogotá,139,Materiales de Construcción,Tuberías,117,90820463
2024-09-30,Bogotá,122,Tecnología y Seguridad,Control de acceso,130,114576782
2024-09-30,Bogotá,107,Tecnología y Seguridad,DVR,82,57636238
2024-09-30,Bogotá,148,Materiales de Construcción,Aislantes,233,35348046
2024-09-30,Bogotá,133,Materiales de Construcción,Adhesivos,115,97781872
2024-09-30,Bogotá,102,Tecnología y Seguridad,Cámaras,147,26698550
2024-09-30,Bogotá,6,Herramientas Industriales,Taladros,209,7994995
2024-09-30,Bogotá,154,Materiales de Construcción,Impermeabilizantes,156,83676464
2024-09-30,Bogotá,35,Equipos Eléctricos,Transformadores,167,14980517
2024-09-30,Bogotá,116,Tecnología y Seguridad,Sensores,215,190678611
2024-09-30,Bogotá,105,Tecnología y Seguridad,DVR,229,6383221
2024-09-30,Bogotá,34,Equipos Eléctricos,Transformadores,169,26261113
2024-09-30,Bogotá,51,Equipos Eléctricos,Cables,87,4777162
2024-09-30,Bogotá,72,Repuestos Automotrices,Filtros,89,48584283
2024-09-30,Bogotá,67,Repuestos Automotrices,Filtros,187,25886885
2024-09-30,Bogotá,47,Equipos Eléctricos,Breakers,89,74277219
2024-09-30,Bogotá,130,Materiales de Construcción,Adhesivos,236,139475559
2024-09-30,Bogotá,82,Repuestos Automotrices,Lubricantes,131,93937837
2024-09-30,Bogotá,149,Materiales de Construcción,Aislantes,109,87141972
2024-09-30,Bogotá,65,Repuestos Automotrices,Filtros,109,3199777
2024-09-30,Bogotá,158,Materiales de Construcción,Impermeabilizantes,218,182500914
2024-09-30,Bogotá,121,Tecnología y Seguridad,Control de acceso,171,159967966
2024-09-30,Bogotá,145,Materiales de Construcción,Aislantes,106,34874550
2024-09-30,Bogotá,134,Materiales de Construcción,Adhesivos,224,150678253
2024-09-30,Bogotá,30,Herramientas Industriales,Compresores,133,8329963
2024-09-30,Bogotá,160,Materiales de Construcción,Impermeabilizantes,128,23557676
2024-09-30,Bogotá,114,Tecnología y Seguridad,Sensores,123,134535414
2024-09-30,Bogotá,146,Materiales de Construcción,Aislantes,171,8932297
2024-09-30,Bogotá,129,Materiales de Construcción,Adhesivos,78,78863127
2024-09-30,Bogotá,94,Repuestos Automotrices,Bujías,64,51441061
2024-09-30,Bogotá,20,Herramientas Industriales,Sierras,304,230207202
2024-09-30,Bogotá,155,Materiales de Construcción,Impermeabilizantes,175,137422709
2024-09-30,Bogotá,38,Equipos Eléctricos,Transformadores,151,115487798
2024-09-30,Bogotá,157,Materiales de Construcción,Impermeabilizantes,73,3133761
2024-09-30,Bogotá,27,Herramientas Industriales,Compresores,175,169424368
2024-09-30,Bogotá,120,Tecnología y Seguridad,Sensores,105,76146910
2024-09-30,Bogotá,18,Herramientas Industriales,Sierras,197,191151141
2024-09-30,Bogotá,33,Equipos Eléctricos,Transformadores,202,60920316
2024-09-30,Bogotá,97,Tecnología y Seguridad,Cámaras,243,218050632
2024-09-30,Bogotá,71,Repuestos Automotrices,Filtros,56,52330920
2024-09-30,Bogotá,11,Herramientas Industriales,Llaves,137,88116561
2024-09-30,Bogotá,36,Equipos Eléctricos,Transformadores,134,108275044
2024-09-30,Bogotá,117,Tecnología y Seguridad,Sensores,153,98096295
2024-09-30,Bogotá,112,Tecnología y Seguridad,DVR,184,19702456
2024-09-30,Bogotá,1,Herramientas Industriales,Taladros,100,39093845
2024-09-30,Bogotá,39,Equipos Eléctricos,Transformadores,118,95163971
2024-09-30,Bogotá,41,Equipos Eléctricos,Breakers,187,159329478
2024-09-30,Bogotá,63,Equipos Eléctricos,Tableros,154,37819218
2024-09-30,Bogotá,89,Repuestos Automotrices,Bujías,125,95306969
2024-09-30,Bogotá,74,Repuestos Automotrices,Frenos,119,76618698
2024-09-30,Barranquilla,32,Herramientas Industriales,Compresores,92,76557998
2024-09-30,Barranquilla,151,Materiales de Construcción,Aislantes,205,16196314
2024-09-30,Barranquilla,6,Herramientas Industriales,Taladros,138,6166066
2024-09-30,Barranquilla,60,Equipos Eléctricos,Tableros,168,157782815
2024-09-30,Barranquilla,25,Herramientas Industriales,Compresores,81,44810623
2024-09-30,Barranquilla,63,Equipos Eléctricos,Tableros,143,38127549
2024-09-30,Barranquilla,96,Repuestos Automotrices,Bujías,64,6994796
2024-09-30,Barranquilla,127,Tecnología y Seguridad,Control de acceso,200,179130678
2024-09-30,Barranquilla,87,Repuestos Automotrices,Lubricantes,247,126965450
2024-09-30,Barranquilla,157,Materiales de Construcción,Impermeabilizantes,52,2362990
2024-09-30,Barranquilla,100,Tecnología y Seguridad,Cámaras,194,190520285
2024-09-30,Barranquilla,120,Tecnología y Seguridad,Sensores,133,83918607
2024-09-30,Barranquilla,109,Tecnología y Seguridad,DVR,220,73717589
2024-09-30,Barranquilla,22,Herramientas Industriales,Sierras,187,10880906
2024-09-30,Barranquilla,108,Tecnología y Seguridad,DVR,219,160320032
2024-09-30,Barranquilla,54,Equipos Eléctricos,Cables,113,48291592
2024-09-30,Barranquilla,110,Tecnología y Seguridad,DVR,144,93517724
2024-09-30,Barranquilla,86,Repuestos Automotrices,Lubricantes,87,58813800
2024-09-30,Barranquilla,34,Equipos Eléctricos,Transformadores,119,19916335
2024-09-30,Barranquilla,41,Equipos Eléctricos,Breakers,182,155094226
2024-09-30,Barranquilla,16,Herramientas Industriales,Llaves,96,56954005
2024-09-30,Barranquilla,28,Herramientas Industriales,Compresores,166,110457395
2024-09-30,Barranquilla,12,Herramientas Industriales,Llaves,123,36647662
2024-09-30,Barranquilla,133,Materiales de Construcción,Adhesivos,15,12804195
2024-09-30,Barranquilla,111,Tecnología y Seguridad,DVR,119,85518647
2024-09-30,Barranquilla,158,Materiales de Construcción,Impermeabilizantes,142,128259659
2024-09-30,Barranquilla,156,Materiales de Construcción,Impermeabilizantes,82,37008972
2024-09-30,Barranquilla,101,Tecnología y Seguridad,Cámaras,217,155682082
2024-09-30,Barranquilla,26,Herramientas Industriales,Compresores,100,95734956
2024-09-30,Barranquilla,15,Herramientas Industriales,Llaves,115,66915266
2024-09-30,Barranquilla,82,Repuestos Automotrices,Lubricantes,152,106486837
2024-09-30,Barranquilla,106,Tecnología y Seguridad,DVR,192,118335828
2024-09-30,Barranquilla,159,Materiales de Construcción,Impermeabilizantes,121,52464169
2024-09-30,Barranquilla,51,Equipos Eléctricos,Cables,0,0
2024-09-30,Barranquilla,141,Materiales de Construcción,Tuberías,35,31918675
2024-09-30,Barranquilla,114,Tecnología y Seguridad,Sensores,79,80491105
2024-09-30,Barranquilla,135,Materiales de Construcción,Adhesivos,81,29947428
2024-09-30,Barranquilla,76,Repuestos Automotrices,Frenos,90,81080955
2024-09-30,Barranquilla,74,Repuestos Automotrices,Frenos,89,58204532
2024-09-30,Barranquilla,97,Tecnología y Seguridad,Cámaras,87,85598143
2024-09-30,Barranquilla,89,Repuestos Automotrices,Bujías,26,18607590
2024-09-30,Barranquilla,81,Repuestos Automotrices,Lubricantes,124,49697213
2024-09-30,Barranquilla,123,Tecnología y Seguridad,Control de acceso,126,4848309
2024-09-30,Barranquilla,68,Repuestos Automotrices,Filtros,172,170355923
2024-09-30,Barranquilla,154,Materiales de Construcción,Impermeabilizantes,125,68462695
2024-09-30,Barranquilla,56,Equipos Eléctricos,Cables,204,62085048
2024-09-30,Barranquilla,148,Materiales de Construcción,Aislantes,79,12186350
2024-09-30,Barranquilla,65,Repuestos Automotrices,Filtros,165,4315582
2024-09-30,Barranquilla,19,Herramientas Industriales,Sierras,179,57457761
2024-09-30,Barranquilla,107,Tecnología y Seguridad,DVR,142,104656505
2024-09-30,Barranquilla,11,Herramientas Industriales,Llaves,30,19756379
2024-09-30,Barranquilla,80,Repuestos Automotrices,Frenos,200,51420082
2024-09-30,Barranquilla,59,Equipos Eléctricos,Tableros,138,123628921
2024-09-30,Barranquilla,2,Herramientas Industriales,Taladros,0,0
2024-09-30,Barranquilla,152,Materiales de Construcción,Aislantes,88,47754867
2024-09-30,Barranquilla,124,Tecnología y Seguridad,Control de acceso,104,43614334
2024-09-30,Barranquilla,33,Equipos Eléctricos,Transformadores,62,18725984
2024-09-30,Barranquilla,21,Herramientas Industriales,Sierras,0,0
2024-09-30,Barranquilla,125,Tecnología y Seguridad,Control de acceso,56,55009500
2024-09-30,Barranquilla,53,Equipos Eléctricos,Cables,157,136913024
2024-09-30,Cali,134,Materiales de Construcción,Adhesivos,188,135609686
2024-09-30,Cali,130,Materiales de Construcción,Adhesivos,178,105967392
2024-09-30,Cali,66,Repuestos Automotrices,Filtros,120,50470784
2024-09-30,Cali,23,Herramientas Industriales,Sierras,86,25674248
2024-09-30,Cali,95,Repuestos Automotrices,Bujías,180,103189256
2024-09-30,Cali,131,Materiales de Construcción,Adhesivos,117,72762648
2024-09-30,Cali,132,Materiales de Construcción,Adhesivos,219,35104187
2024-09-30,Cali,40,Equipos Eléctricos,Transformadores,83,32058870
2024-09-30,Cali,146,Materiales de Construcción,Aislantes,97,5231501
2024-09-30,Cali,39,Equipos Eléctricos,Transformadores,135,102299570
2024-09-30,Cali,136,Materiales de Construcción,Adhesivos,69,53620838
2024-09-30,Cali,31,Herramientas Industriales,Compresores,201,87551630
2024-09-30,Cali,48,Equipos Eléctricos,Breakers,221,178656848
2024-09-30,Cali,79,Repuestos Automotrices,Frenos,124,90653335
2024-09-30,Cali,99,Tecnología y Seguridad,Cámaras,115,93749815
2024-09-30,Cali,28,Herramientas Industriales,Compresores,36,22242762
2024-09-30,Cali,10,Herramientas Industriales,Llaves,67,28770634
2024-09-30,Cali,143,Materiales de Construcción,Tuberías,99,61960579
2024-09-30,Cali,24,Herramientas Industriales,Sierras,128,43528023
2024-09-30,Cali,3,Herramientas Industriales,Taladros,39,7496632
2024-09-30,Cali,6,Herramientas Industriales,Taladros,3,114903
2024-09-30,Cali,14,Herramientas Industriales,Llaves,197,41135252
2024-09-30,Cali,149,Materiales de Construcción,Aislantes,195,162080009
2024-09-30,Cali,74,Repuestos Automotrices,Frenos,195,131540789
2024-09-30,Cali,126,Tecnología y Seguridad,Control de acceso,102,30113827
2024-09-30,Cali,112,Tecnología y Seguridad,DVR,157,18896582
2024-09-30,Cali,118,Tecnología y Seguridad,Sensores,175,36843360
2024-09-30,Cali,16,Herramientas Industriales,Llaves,230,139277986
2024-09-30,Cali,101,Tecnología y Seguridad,Cámaras,68,48810930
2024-09-30,Cali,12,Herramientas Industriales,Llaves,145,46601932
2024-09-30,Cali,81,Repuestos Automotrices,Lubricantes,147,55700514
2024-09-30,Cali,80,Repuestos Automotrices,Frenos,26,6452183
2024-09-30,Cali,158,Materiales de Construcción,Impermeabilizantes,88,73338168
2024-09-30,Cali,152,Materiales de Construcción,Aislantes,242,130730679
2024-09-30,Cali,128,Tecnología y Seguridad,Control de acceso,66,12471879
2024-09-30,Cali,44,Equipos Eléctricos,Breakers,200,143692152
2024-09-30,Cali,13,Herramientas Industriales,Llaves,0,0
2024-09-30,Cali,83,Repuestos Automotrices,Lubricantes,111,13468240
2024-09-30,Cali,4,Herramientas Industriales,Taladros,187,15039909
2024-09-30,Cali,8,Herramientas Industriales,Taladros,186,35993413
2024-09-30,Cali,58,Equipos Eléctricos,Tableros,142,94981413
2024-09-30,Cali,125,Tecnología y Seguridad,Control de acceso,63,66044228
2024-09-30,Cali,147,Materiales de Construcción,Aislantes,174,153981461
2024-09-30,Cali,9,Herramientas Industriales,Llaves,11,3358646
2024-09-30,Cali,20,Herramientas Industriales,Sierras,88,64211545
2024-09-30,Cali,51,Equipos Eléctricos,Cables,126,6314511
2024-09-30,Cali,47,Equipos Eléctricos,Breakers,107,81551013
2024-09-30,Cali,160,Materiales de Construcción,Impermeabilizantes,135,26072795
2024-09-30,Cali,117,Tecnología y Seguridad,Sensores,114,71902389
2024-09-30,Cali,105,Tecnología y Seguridad,DVR,164,4135363
2024-09-30,Cali,123,Tecnología y Seguridad,Control de acceso,92,3411382
2024-09-30,Cali,154,Materiales de Construcción,Impermeabilizantes,127,70640479
2024-09-30,Cali,52,Equipos Eléctricos,Cables,79,28857467
2024-09-30,Cali,104,Tecnología y Seguridad,Cámaras,47,5824413
2024-09-30,Cali,19,Herramientas Industriales,Sierras,76,23866608
2024-09-30,Cali,102,Tecnología y Seguridad,Cámaras,157,31463519
2024-09-30,Cali,62,Equipos Eléctricos,Tableros,196,69539306
2024-09-30,Cali,116,Tecnología y Seguridad,Sensores,118,101236727
2024-09-30,Cali,75,Repuestos Automotrices,Frenos,108,7578790
2024-09-30,Cali,122,Tecnología y Seguridad,Control de acceso,180,167386691
2024-10-31,Bogotá,40,Equipos Eléctricos,Transformadores,44,17917530
2024-10-31,Bogotá,41,Equipos Eléctricos,Breakers,34,28435998
2024-10-31,Bogotá,11,Herramientas Industriales,Llaves,133,92028000
2024-10-31,Bogotá,28,Herramientas Industriales,Compresores,124,83646420
2024-10-31,Bogotá,10,Herramientas Industriales,Llaves,159,68162329
2024-10-31,Bogotá,21,Herramientas Industriales,Sierras,125,18604650
2024-10-31,Bogotá,152,Materiales de Construcción,Aislantes,114,60391380
2024-10-31,Bogotá,141,Materiales de Construcción,Tuberías,113,96005375
2024-10-31,Bogotá,3,Herramientas Industriales,Taladros,257,47501895
2024-10-31,Bogotá,30,Herramientas Industriales,Compresores,133,9016671
2024-10-31,Bogotá,19,Herramientas Industriales,Sierras,125,43697200
2024-10-31,Bogotá,119,Tecnología y Seguridad,Sensores,123,37080152
2024-10-31,Bogotá,79,Repuestos Automotrices,Frenos,195,148340378
2024-10-31,Bogotá,123,Tecnología y Seguridad,Control de acceso,182,6596403
2024-10-31,Bogotá,46,Equipos Eléctricos,Breakers,0,0
2024-10-31,Bogotá,157,Materiales de Construcción,Impermeabilizantes,133,5853335
2024-10-31,Bogotá,131,Materiales de Construcción,Adhesivos,219,136040962
2024-10-31,Bogotá,137,Materiales de Construcción,Tuberías,48,41149264
2024-10-31,Bogotá,128,Tecnología y Seguridad,Control de acceso,82,15866625
2024-10-31,Bogotá,113,Tecnología y Seguridad,Sensores,34,10028320
2024-10-31,Bogotá,102,Tecnología y Seguridad,Cámaras,106,18007148
2024-10-31,Bogotá,25,Herramientas Industriales,Compresores,176,100384626
2024-10-31,Bogotá,114,Tecnología y Seguridad,Sensores,72,69590089
2024-10-31,Bogotá,88,Repuestos Automotrices,Lubricantes,124,89502648
2024-10-31,Bogotá,144,Materiales de Construcción,Tuberías,48,22526625
2024-10-31,Bogotá,91,Repuestos Automotrices,Bujías,187,67657559
2024-10-31,Bogotá,82,Repuestos Automotrices,Lubricantes,114,77280285
2024-10-31,Bogotá,38,Equipos Eléctricos,Transformadores,65,45560955
2024-10-31,Bogotá,129,Materiales de Construcción,Adhesivos,215,226674848
2024-10-31,Bogotá,51,Equipos Eléctricos,Cables,133,6955076
2024-10-31,Bogotá,85,Repuestos Automotrices,Lubricantes,117,7747374
2024-10-31,Bogotá,80,Repuestos Automotrices,Frenos,142,39168961
2024-10-31,Bogotá,76,Repuestos Automotrices,Frenos,0,0
2024-10-31,Bogotá,42,Equipos Eléctricos,Breakers,172,56362439
2024-10-31,Bogotá,33,Equipos Eléctricos,Transformadores,115,36333433
2024-10-31,Bogotá,108,Tecnología y Seguridad,DVR,94,64787029
2024-10-31,Bogotá,18,Herramientas Industriales,Sierras,125,121345868
2024-10-31,Bogotá,13,Herramientas Industriales,Llaves,151,72728756
2024-10-31,Bogotá,77,Repuestos Automotrices,Frenos,143,24125440
2024-10-31,Bogotá,99,Tecnología y Seguridad,Cámaras,205,155018965
2024-10-31,Bogotá,125,Tecnología y Seguridad,Control de acceso,5,4997630
2024-10-31,Bogotá,138,Materiales de Construcción,Tuberías,101,50113177
2024-10-31,Bogotá,59,Equipos Eléctricos,Tableros,79,67245527
2024-10-31,Bogotá,143,Materiales de Construcción,Tuberías,54,32171497
2024-10-31,Bogotá,126,Tecnología y Seguridad,Control de acceso,142,47758789
2024-10-31,Bogotá,66,Repuestos Automotrices,Filtros,152,70269443
2024-10-31,Bogotá,67,Repuestos Automotrices,Filtros,193,27639379
2024-10-31,Bogotá,61,Equipos Eléctricos,Tableros,151,128036772
2024-10-31,Bogotá,156,Materiales de Construcción,Impermeabilizantes,73,34305168
2024-10-31,Bogotá,49,Equipos Eléctricos,Cables,43,23465017
2024-10-31,Bogotá,22,Herramientas Industriales,Sierras,97,5466854
2024-10-31,Bogotá,62,Equipos Eléctricos,Tableros,148,49203751
2024-10-31,Bogotá,17,Herramientas Industriales,Sierras,132,10754093
2024-10-31,Bogotá,20,Herramientas Industriales,Sierras,123,81266543
2024-10-31,Bogotá,140,Materiales de Construcción,Tuberías,190,144933500
2024-10-31,Bogotá,109,Tecnología y Seguridad,DVR,162,57348372
2024-10-31,Bogotá,97,Tecnología y Seguridad,Cámaras,187,179894166
2024-10-31,Bogotá,52,Equipos Eléctricos,Cables,138,49561727
2024-10-31,Bogotá,8,Herramientas Industriales,Taladros,157,33673107
2024-10-31,Bogotá,154,Materiales de Construcción,Impermeabilizantes,101,59711463
2024-10-31,Barranquilla,120,Tecnología y Seguridad,Sensores,41,26173405
2024-10-31,Barranquilla,6,Herramientas Industriales,Taladros,35,1419580
2024-10-31,Barranquilla,26,Herramientas Industriales,Compresores,129,140173981
2024-10-31,Barranquilla,143,Materiales de Construcción,Tuberías,95,55281154
2024-10-31,Barranquilla,66,Repuestos Automotrices,Filtros,246,102352010
2024-10-31,Barranquilla,106,Tecnología y Seguridad,DVR,80,45011960
2024-10-31,Barranquilla,44,Equipos Eléctricos,Breakers,121,88886102
2024-10-31,Barranquilla,27,Herramientas Industriales,Compresores,125,126174974
2024-10-31,Barranquilla,100,Tecnología y Seguridad,Cámaras,132,111852121
2024-10-31,Barranquilla,121,Tecnología y Seguridad,Control de acceso,104,96133872
2024-10-31,Barranquilla,54,Equipos Eléctricos,Cables,122,57278576
2024-10-31,Barranquilla,141,Materiales de Construcción,Tuberías,160,155069985
2024-10-31,Barranquilla,68,Repuestos Automotrices,Filtros,114,102362454
2024-10-31,Barranquilla,157,Materiales de Construcción,Impermeabilizantes,25,1172704
2024-10-31,Barranquilla,20,Herramientas Industriales,Sierras,162,111928313
2024-10-31,Barranquilla,160,Materiales de Construcción,Impermeabilizantes,240,39663444
2024-10-31,Barranquilla,142,Materiales de Construcción,Tuberías,98,42403480
2024-10-31,Barranquilla,149,Materiales de Construcción,Aislantes,145,112013699
2024-10-31,Barranquilla,145,Materiales de Construcción,Aislantes,132,41649613
2024-10-31,Barranquilla,37,Equipos Eléctricos,Transformadores,150,3828959
2024-10-31,Barranquilla,78,Repuestos Automotrices,Frenos,133,134054032
2024-10-31,Barranquilla,36,Equipos Eléctricos,Transformadores,92,68595514
2024-10-31,Barranquilla,152,Materiales de Construcción,Aislantes,98,59215441
2024-10-31,Barranquilla,156,Materiales de Construcción,Impermeabilizantes,138,60353480
2024-10-31,Barranquilla,110,Tecnología y Seguridad,DVR,194,130320528
2024-10-31,Barranquilla,49,Equipos Eléctricos,Cables,163,95611894
2024-10-31,Barranquilla,11,Herramientas Industriales,Llaves,172,114867671
2024-10-31,Barranquilla,96,Repuestos Automotrices,Bujías,190,20858587
2024-10-31,Barranquilla,10,Herramientas Industriales,Llaves,138,68086092
2024-10-31,Barranquilla,40,Equipos Eléctricos,Transformadores,208,81248121
2024-10-31,Barranquilla,127,Tecnología y Seguridad,Control de acceso,112,103145882
2024-10-31,Barranquilla,9,Herramientas Industriales,Llaves,123,41466944
2024-10-31,Barranquilla,85,Repuestos Automotrices,Lubricantes,114,7684750
2024-10-31,Barranquilla,62,Equipos Eléctricos,Tableros,67,24288425
2024-10-31,Barranquilla,46,Equipos Eléctricos,Breakers,176,25746211
2024-10-31,Barranquilla,47,Equipos Eléctricos,Breakers,116,98784679
2024-10-31,Barranquilla,35,Equipos Eléctricos,Transformadores,96,9437168
2024-10-31,Barranquilla,53,Equipos Eléctricos,Cables,61,57929668
2024-10-31,Barranquilla,104,Tecnología y Seguridad,Cámaras,212,26127578
2024-10-31,Barranquilla,109,Tecnología y Seguridad,DVR,121,43856856
2024-10-31,Barranquilla,34,Equipos Eléctricos,Transformadores,39,6058160
2024-10-31,Barranquilla,3,Herramientas Industriales,Taladros,170,28174023
2024-10-31,Barranquilla,51,Equipos Eléctricos,Cables,187,10419404
2024-10-31,Barranquilla,7,Herramientas Industriales,Taladros,112,91131892
2024-10-31,Barranquilla,86,Repuestos Automotrices,Lubricantes,227,173013507
2024-10-31,Barranquilla,60,Equipos Eléctricos,Tableros,98,96942279
2024-10-31,Barranquilla,45,Equipos Eléctricos,Breakers,137,124230549
2024-10-31,Barranquilla,71,Repuestos Automotrices,Filtros,196,197539686
2024-10-31,Barranquilla,14,Herramientas Industriales,Llaves,171,36806961
2024-10-31,Barranquilla,30,Herramientas Industriales,Compresores,136,9790453
2024-10-31,Barranquilla,22,Herramientas Industriales,Sierras,34,1846668
2024-10-31,Barranquilla,75,Repuestos Automotrices,Frenos,47,3423010
2024-10-31,Barranquilla,77,Repuestos Automotrices,Frenos,197,32922803
2024-10-31,Barranquilla,117,Tecnología y Seguridad,Sensores,254,148993337
2024-10-31,Barranquilla,98,Tecnología y Seguridad,Cámaras,105,37112726
2024-10-31,Barranquilla,31,Herramientas Industriales,Compresores,151,63924481
2024-10-31,Barranquilla,126,Tecnología y Seguridad,Control de acceso,171,57999380
2024-10-31,Barranquilla,55,Equipos Eléctricos,Cables,105,28281239
2024-10-31,Barranquilla,83,Repuestos Automotrices,Lubricantes,54,6302268
2024-10-31,Barranquilla,33,Equipos Eléctricos,Transformadores,31,9027657
2024-10-31,Cali,69,Repuestos Automotrices,Filtros,138,71378471
2024-10-31,Cali,47,Equipos Eléctricos,Breakers,138,103237212
2024-10-31,Cali,104,Tecnología y Seguridad,Cámaras,109,14274192
2024-10-31,Cali,152,Materiales de Construcción,Aislantes,149,87539353
2024-10-31,Cali,150,Materiales de Construcción,Aislantes,53,34871702
2024-10-31,Cali,133,Materiales de Construcción,Adhesivos,77,69779487
