documento_id,cliente_id,fecha_factura,fecha_vencimiento,monto_factura_cop,saldo_cop,estado,dias_mora,region,ciudad
961,131,2023-06-19,2023-09-17,10375680,0,Pagado,0,Santanderes,Bucaramanga
962,139,2024-10-27,2024-11-26,1889740,0,Pagado,0,Llanos,Villavicencio
963,8,2022-12-30,2023-02-28,23467140,0,Pagado,0,Caribe,Sincelejo
964,64,2022-06-12,2022-09-10,4880400,0,Pagado,0,Caribe,Santa Marta
965,60,2023-03-24,2023-05-23,8685945,0,Pagado,0,Caribe,Valledupar
966,171,2022-09-11,2022-10-11,13009980,0,Pagado,0,Caribe,Valledupar
967,196,2022-11-08,2023-02-06,841516,0,Pagado,0,Llanos,Arauca
968,1,2024-02-10,2024-03-11,5245596,3074647,En mora,295,Caribe,Barranquilla
969,149,2024-05-09,2024-08-07,44072257,33001828,En mora,146,Santanderes,Barrancabermeja
970,205,2022-03-26,2022-05-25,18638640,0,Pagado,0,Caribe,Cartagena
971,119,2023-06-29,2023-07-29,11859980,0,Pagado,0,Santanderes,Cúcuta
972,172,2022-08-20,2022-10-19,36410308,0,Pagado,0,Caribe,Santa Marta
973,119,2022-03-24,2022-04-23,46606125,0,Pagado,0,Santanderes,Cúcuta
974,132,2024-09-18,2024-11-17,27205226,0,Pagado,0,Eje Cafetero,Pereira
975,36,2023-06-30,2023-07-30,10655484,0,Pagado,0,Llanos,Arauca
976,58,2024-03-21,2024-05-20,24956488,0,Pagado,0,Caribe,Sincelejo
977,214,2023-03-07,2023-04-06,49211591,0,Pagado,0,Santanderes,Cúcuta
978,10,2024-09-25,2024-12-24,5165342,0,Pagado,0,Caribe,Cartagena
979,179,2024-09-23,2024-12-22,8548218,0,Pagado,0,Pacífico,Buenaventura
980,213,2024-04-18,2024-07-17,11649150,9228722,En mora,167,Caribe,Sincelejo
981,173,2024-04-29,2024-05-29,4837495,0,Pagado,0,Santanderes,Barrancabermeja
982,166,2022-03-05,2022-04-04,14171805,0,Pagado,0,Eje Cafetero,Pereira
983,181,2022-11-10,2023-01-09,11128704,0,Pagado,0,Eje Cafetero,Manizales
984,107,2023-02-25,2023-03-27,62207488,0,Pagado,0,Pacífico,Popayán
985,9,2024-08-18,2024-10-17,8436288,3998539,En mora,75,Llanos,Villavicencio
986,218,2024-10-15,2025-01-13,5096944,5096944,Vigente,0,Caribe,Sincelejo
987,66,2022-08-29,2022-11-27,25624018,0,Pagado,0,Santanderes,Barrancabermeja
988,81,2024-12-11,2025-02-09,1019331,1019331,Vigente,0,Pacífico,Popayán
989,115,2024-10-16,2024-11-15,1359032,0,Pagado,0,Pacífico,Popayán
990,187,2024-12-05,2025-03-05,31103925,31103925,Vigente,0,Pacífico,Cali
991,61,2022-10-28,2022-11-27,31776668,0,Pagado,0,Eje Cafetero,Pereira
992,161,2023-02-11,2023-03-13,34842398,17347710,En mora,659,Pacífico,Popayán
993,135,2024-07-11,2024-10-09,265023,0,Pagado,0,Caribe,Sincelejo
994,16,2023-04-09,2023-05-09,45837365,0,Pagado,0,Pacífico,Popayán
995,59,2023-12-26,2024-02-24,1763436,0,Pagado,0,Pacífico,Pasto
996,191,2023-07-29,2023-10-27,5167458,0,Pagado,0,Santanderes,Cúcuta
997,108,2023-01-27,2023-04-27,4388904,0,Pagado,0,Eje Cafetero,Armenia
998,98,2023-11-15,2024-02-13,3121875,0,Pagado,0,Santanderes,Cúcuta
999,42,2023-06-29,2023-07-29,25300800,0,Pagado,0,Caribe,Barranquilla
1000,186,2024-07-28,2024-10-26,656250,0,Pagado,0,Pacífico,Pasto
1001,32,2023-04-21,2023-07-20,449420,0,Pagado,0,Santanderes,Bucaramanga
1002,98,2024-03-14,2024-04-13,14583173,0,Pagado,0,Santanderes,Cúcuta
1003,35,2024-05-16,2024-08-14,1588720,0,Pagado,0,Llanos,Villavicencio
1004,174,2022-08-08,2022-09-07,10470616,9080749,En mora,846,Eje Cafetero,Pereira
1005,160,2024-08-30,2024-09-29,2220820,0,Pagado,0,Llanos,Arauca
1006,120,2024-01-13,2024-04-12,9213894,0,Pagado,0,Eje Cafetero,Armenia
1007,132,2023-03-01,2023-03-31,11224851,0,Pagado,0,Eje Cafetero,Pereira
1008,38,2024-03-17,2024-04-16,13649536,6083666,En mora,259,Santanderes,Barrancabermeja
1009,33,2024-01-15,2024-03-15,8976417,4712881,En mora,291,Llanos,Villavicencio
1010,32,2024-02-21,2024-05-21,11758396,0,Pagado,0,Santanderes,Bucaramanga
1011,202,2022-02-15,2022-03-17,38402532,17620292,En mora,1020,Eje Cafetero,Pereira
1012,165,2022-07-14,2022-10-12,7868394,0,Pagado,0,Santanderes,Cúcuta
1013,38,2024-11-26,2025-01-25,1351584,1351584,Vigente,0,Santanderes,Barrancabermeja
1014,127,2023-09-13,2023-12-12,30964716,0,Pagado,0,Pacífico,Buenaventura
1015,97,2024-12-22,2025-02-20,2460720,2460720,Vigente,0,Caribe,Sincelejo
1016,151,2024-07-09,2024-09-07,10101296,0,Pagado,0,Eje Cafetero,Armenia
1017,10,2022-05-21,2022-06-20,36312207,0,Pagado,0,Caribe,Cartagena
1018,18,2022-02-06,2022-05-07,8509620,0,Pagado,0,Santanderes,Barrancabermeja
1019,24,2024-10-18,2024-12-17,12157524,0,Pagado,0,Pacífico,Cali
1020,88,2024-04-16,2024-07-15,28135350,0,Pagado,0,Llanos,Yopal
1021,159,2023-11-01,2023-12-31,26554872,16315268,En mora,366,Caribe,Valledupar
1022,174,2024-07-11,2024-08-10,30410376,26374916,En mora,143,Eje Cafetero,Pereira
1023,64,2022-09-06,2022-12-05,12668469,0,Pagado,0,Caribe,Santa Marta
1024,37,2022-07-28,2022-09-26,38156518,0,Pagado,0,Pacífico,Cali
1025,44,2024-09-14,2024-12-13,7139328,5864601,En mora,18,Caribe,Cartagena
1026,71,2022-12-24,2023-02-22,16693430,0,Pagado,0,Caribe,Santa Marta
1027,188,2024-12-18,2025-03-18,16687485,16687485,Vigente,0,Caribe,Sincelejo
1028,155,2023-06-01,2023-07-31,3397716,0,Pagado,0,Pacífico,Pasto
1029,116,2024-07-02,2024-08-31,17867034,0,Pagado,0,Llanos,Arauca
1030,111,2023-09-19,2023-12-18,39938076,22168589,En mora,379,Pacífico,Cali
1031,177,2022-07-27,2022-10-25,2348610,0,Pagado,0,Llanos,Yopal
1032,49,2024-10-30,2024-12-29,218406,162525,En mora,2,Caribe,Sincelejo
1033,92,2022-06-12,2022-09-10,28871868,0,Pagado,0,Pacífico,Pasto
1034,131,2022-07-08,2022-09-06,21593925,21270757,En mora,847,Santanderes,Bucaramanga
1035,122,2022-06-15,2022-07-15,24531477,0,Pagado,0,Pacífico,Popayán
1036,6,2022-05-14,2022-06-13,127170,0,Pagado,0,Caribe,Barranquilla
1037,105,2022-12-17,2023-01-16,1246868,611616,En mora,715,Eje Cafetero,Pereira
1038,149,2024-03-07,2024-05-06,3086520,2161831,En mora,239,Santanderes,Barrancabermeja
1039,84,2024-08-07,2024-09-06,18286920,0,Pagado,0,Pacífico,Pasto
1040,72,2023-10-17,2023-11-16,15765030,0,Pagado,0,Eje Cafetero,Pereira
1041,150,2023-12-06,2024-03-05,11997504,0,Pagado,0,Santanderes,Barrancabermeja
1042,23,2023-02-28,2023-04-29,33388929,0,Pagado,0,Santanderes,Bucaramanga
1043,1,2023-08-16,2023-10-15,35999667,0,Pagado,0,Caribe,Barranquilla
1044,29,2023-07-07,2023-08-06,4274278,0,Pagado,0,Pacífico,Popayán
1045,165,2023-06-09,2023-08-08,5511456,5099440,En mora,511,Santanderes,Cúcuta
1046,68,2022-09-03,2022-12-02,21612840,13290743,En mora,760,Pacífico,Pasto
1047,97,2024-08-24,2024-11-22,9471160,6717859,En mora,39,Caribe,Sincelejo
1048,21,2023-04-29,2023-05-29,17809857,0,Pagado,0,Llanos,Yopal
1049,125,2023-01-06,2023-04-06,13976950,0,Pagado,0,Eje Cafetero,Armenia
1050,195,2023-08-13,2023-10-12,27390220,0,Pagado,0,Santanderes,Barrancabermeja
1051,100,2022-02-20,2022-05-21,1699646,1303499,En mora,955,Eje Cafetero,Manizales
1052,111,2024-01-14,2024-03-14,1933032,0,Pagado,0,Pacífico,Cali
1053,66,2022-07-06,2022-10-04,4360200,0,Pagado,0,Santanderes,Barrancabermeja
1054,125,2023-03-16,2023-04-15,894780,0,Pagado,0,Eje Cafetero,Armenia
1055,164,2024-06-19,2024-07-19,15802050,0,Pagado,0,Llanos,Arauca
1056,118,2023-01-28,2023-04-28,14396160,0,Pagado,0,Pacífico,Popayán
1057,66,2022-08-17,2022-09-16,22361653,10487737,En mora,837,Santanderes,Barrancabermeja
1058,167,2024-10-04,2024-12-03,17620837,0,Pagado,0,Caribe,Santa Marta
1059,109,2024-09-09,2024-12-08,1524432,0,Pagado,0,Pacífico,Pasto
1060,9,2023-06-18,2023-07-18,33193590,29470439,En mora,532,Llanos,Villavicencio
1061,176,2024-09-25,2024-10-25,5118570,0,Pagado,0,Eje Cafetero,Pereira
1062,128,2023-09-04,2023-10-04,11082888,6547342,En mora,454,Llanos,Arauca
1063,41,2024-02-04,2024-05-04,10392371,0,Pagado,0,Santanderes,Bucaramanga
1064,183,2023-01-14,2023-04-14,2026100,0,Pagado,0,Pacífico,Popayán
1065,164,2024-05-19,2024-06-18,25056058,0,Pagado,0,Llanos,Arauca
1066,210,2023-06-16,2023-09-14,18124228,0,Pagado,0,Llanos,Yopal
1067,174,2023-03-21,2023-04-20,11368314,0,Pagado,0,Eje Cafetero,Pereira
1068,78,2022-07-27,2022-10-25,2348610,1135738,En mora,798,Llanos,Yopal
1069,134,2024-12-09,2025-03-09,14862330,14862330,Vigente,0,Pacífico,Buenaventura
1070,219,2023-07-17,2023-10-15,28674272,0,Pagado,0,Santanderes,Cúcuta
1071,5,2023-07-10,2023-09-08,26280352,0,Pagado,0,Pacífico,Popayán
1072,156,2024-08-18,2024-09-17,8436288,4767283,En mora,105,Pacífico,Pasto
1073,115,2023-03-22,2023-06-20,18062025,0,Pagado,0,Pacífico,Popayán
1074,61,2024-06-11,2024-09-09,25868720,18366604,En mora,113,Eje Cafetero,Pereira
1075,4,2022-07-26,2022-08-25,5174126,0,Pagado,0,Santanderes,Bucaramanga
1076,9,2022-08-20,2022-10-19,27630582,0,Pagado,0,Llanos,Villavicencio
1077,124,2023-07-01,2023-08-30,21759424,0,Pagado,0,Llanos,Yopal
1078,176,2022-02-25,2022-04-26,1610864,1414294,En mora,980,Eje Cafetero,Pereira
1079,126,2024-03-19,2024-04-18,8894561,8838276,En mora,257,Caribe,Cartagena
1080,187,2022-08-24,2022-09-23,2908080,2171882,En mora,830,Pacífico,Cali
1081,189,2022-10-14,2022-11-13,12772944,11028542,En mora,779,Eje Cafetero,Manizales
1082,66,2023-08-13,2023-11-11,27390220,0,Pagado,0,Santanderes,Barrancabermeja
1083,52,2024-05-18,2024-07-17,10047642,0,Pagado,0,Eje Cafetero,Pereira
1084,83,2022-07-25,2022-08-24,16254400,0,Pagado,0,Caribe,Santa Marta
1085,122,2024-12-06,2025-02-04,1703628,1703628,Vigente,0,Pacífico,Popayán
1086,150,2022-11-28,2023-01-27,19537511,16118206,En mora,704,Santanderes,Barrancabermeja
1087,57,2024-10-07,2024-11-06,41231333,0,Pagado,0,Eje Cafetero,Manizales
1088,169,2024-08-14,2024-11-12,25123593,0,Pagado,0,Pacífico,Pasto
1089,173,2022-10-09,2023-01-07,18555669,15968851,En mora,724,Santanderes,Barrancabermeja
1090,71,2023-04-08,2023-06-07,26554164,0,Pagado,0,Caribe,Santa Marta
1091,153,2024-07-16,2024-09-14,1385438,0,Pagado,0,Caribe,Valledupar
1092,110,2023-10-24,2023-12-23,42835672,0,Pagado,0,Santanderes,Cúcuta
1093,91,2023-04-17,2023-05-17,8687280,0,Pagado,0,Llanos,Yopal
1094,56,2024-01-24,2024-02-23,4295562,0,Pagado,0,Eje Cafetero,Manizales
1095,132,2023-04-25,2023-07-24,5726980,0,Pagado,0,Eje Cafetero,Pereira
1096,195,2022-11-24,2022-12-24,45576162,0,Pagado,0,Santanderes,Barrancabermeja
1097,62,2022-11-29,2022-12-29,14661120,12339194,En mora,733,Caribe,Barranquilla
1098,151,2023-07-12,2023-08-11,12421926,0,Pagado,0,Eje Cafetero,Armenia
1099,61,2024-10-02,2024-12-31,2407985,2407985,Vigente,0,Eje Cafetero,Pereira
1100,3,2024-04-16,2024-07-15,6036640,5857106,En mora,169,Pacífico,Cali
1101,185,2023-07-02,2023-08-01,22121582,0,Pagado,0,Caribe,Sincelejo
1102,195,2022-05-04,2022-06-03,6253457,0,Pagado,0,Santanderes,Barrancabermeja
1103,47,2023-04-07,2023-07-06,29397753,21959433,En mora,544,Llanos,Villavicencio
1104,165,2024-04-23,2024-05-23,10097052,0,Pagado,0,Santanderes,Cúcuta
1105,133,2022-04-11,2022-06-10,38068672,26428265,En mora,935,Caribe,Valledupar
1106,20,2023-09-13,2023-12-12,4961544,3213789,En mora,385,Pacífico,Popayán
1107,114,2022-10-12,2022-11-11,53451680,0,Pagado,0,Caribe,Valledupar
1108,181,2024-09-07,2024-11-06,16866728,0,Pagado,0,Eje Cafetero,Manizales
1109,69,2022-11-18,2022-12-18,8948436,0,Pagado,0,Santanderes,Bucaramanga
1110,216,2022-08-19,2022-10-18,22020491,21649108,En mora,805,Llanos,Arauca
1111,119,2024-09-12,2024-12-11,1189195,0,Pagado,0,Santanderes,Cúcuta
1112,115,2023-03-24,2023-06-22,10135188,0,Pagado,0,Pacífico,Popayán
1113,217,2024-11-13,2025-02-11,1944502,1944502,Vigente,0,Llanos,Yopal
1114,1,2023-03-04,2023-06-02,13666629,0,Pagado,0,Caribe,Barranquilla
1115,172,2022-02-03,2022-05-04,18103878,14969689,En mora,972,Caribe,Santa Marta
1116,12,2024-10-21,2024-11-20,52663800,25384355,En mora,41,Caribe,Sincelejo
1117,214,2023-10-21,2024-01-19,33632064,0,Pagado,0,Santanderes,Cúcuta
1118,177,2022-04-02,2022-07-01,224630,0,Pagado,0,Llanos,Yopal
1119,217,2024-09-17,2024-11-16,31859360,0,Pagado,0,Llanos,Yopal
1120,74,2023-03-20,2023-06-18,36116000,0,Pagado,0,Santanderes,Barrancabermeja
1121,33,2024-05-05,2024-07-04,9898280,4305698,En mora,180,Llanos,Villavicencio
1122,200,2022-11-19,2023-01-18,4378416,0,Pagado,0,Llanos,Yopal
1123,205,2023-09-08,2023-12-07,6478880,0,Pagado,0,Caribe,Cartagena
1124,3,2023-07-07,2023-10-05,855990,0,Pagado,0,Pacífico,Cali
1125,122,2022-10-01,2022-11-30,48550670,0,Pagado,0,Pacífico,Popayán
1126,161,2022-06-20,2022-07-20,2327878,2285142,En mora,895,Pacífico,Popayán
1127,202,2022-08-06,2022-09-05,21434297,18510998,En mora,848,Eje Cafetero,Pereira
1128,188,2022-05-14,2022-08-12,9558981,0,Pagado,0,Caribe,Sincelejo
1129,2,2023-03-15,2023-05-14,16254400,0,Pagado,0,Llanos,Villavicencio
1130,163,2023-06-19,2023-09-17,1962814,1144345,En mora,471,Eje Cafetero,Manizales
1131,147,2022-06-03,2022-08-02,3512416,0,Pagado,0,Llanos,Yopal
1132,4,2023-10-20,2023-11-19,9837064,0,Pagado,0,Santanderes,Bucaramanga
1133,218,2024-02-20,2024-04-20,41028444,0,Pagado,0,Caribe,Sincelejo
1134,128,2023-12-07,2024-01-06,5354860,0,Pagado,0,Llanos,Arauca
1135,86,2024-08-06,2024-10-05,3773320,0,Pagado,0,Llanos,Villavicencio
1136,181,2022-06-23,2022-09-21,22784895,0,Pagado,0,Eje Cafetero,Manizales
1137,137,2023-05-13,2023-08-11,22263863,17448548,En mora,508,Santanderes,Cúcuta
1138,91,2023-11-22,2023-12-22,34933640,0,Pagado,0,Llanos,Yopal
1139,13,2024-11-24,2024-12-24,7616917,0,Pagado,0,Santanderes,Cúcuta
1140,101,2024-09-05,2024-12-04,8065512,0,Pagado,0,Pacífico,Cali
1141,118,2023-01-23,2023-04-23,5051208,0,Pagado,0,Pacífico,Popayán
1142,97,2022-09-30,2022-11-29,4130610,1731795,En mora,763,Caribe,Sincelejo
1143,132,2023-03-03,2023-04-02,6824768,0,Pagado,0,Eje Cafetero,Pereira
1144,216,2024-01-22,2024-04-21,24734952,0,Pagado,0,Llanos,Arauca
1145,94,2024-01-04,2024-03-04,2479344,0,Pagado,0,Caribe,Cartagena
1146,94,2022-04-25,2022-05-25,14517615,8009190,En mora,951,Caribe,Cartagena
1147,152,2024-04-25,2024-06-24,609120,0,Pagado,0,Santanderes,Cúcuta
1148,87,2023-11-16,2024-01-15,691201,0,Pagado,0,Pacífico,Cali
1149,59,2022-03-08,2022-05-07,43876932,0,Pagado,0,Pacífico,Pasto
1150,146,2023-08-27,2023-10-26,21729078,0,Pagado,0,Santanderes,Bucaramanga
1151,121,2024-11-24,2025-02-22,2522485,2522485,Vigente,0,Llanos,Villavicencio
1152,105,2024-05-17,2024-06-16,13838016,0,Pagado,0,Eje Cafetero,Pereira
1153,5,2024-05-05,2024-08-03,29061420,0,Pagado,0,Pacífico,Popayán
1154,219,2024-06-02,2024-08-31,16749317,0,Pagado,0,Santanderes,Cúcuta
1155,106,2022-05-26,2022-07-25,6765612,0,Pagado,0,Caribe,Cartagena
1156,218,2022-03-23,2022-06-21,18610086,0,Pagado,0,Caribe,Sincelejo
1157,219,2022-03-24,2022-06-22,1375488,0,Pagado,0,Santanderes,Cúcuta
1158,203,2024-06-18,2024-08-17,20535162,0,Pagado,0,Caribe,Santa Marta
1159,34,2024-12-28,2025-03-28,4709397,4709397,Vigente,0,Caribe,Cartagena
1160,101,2023-04-28,2023-05-28,27421775,18665954,En mora,583,Pacífico,Cali
1161,184,2023-11-24,2024-02-22,18120914,16183829,En mora,313,Eje Cafetero,Pereira
1162,13,2024-02-20,2024-03-21,9786972,0,Pagado,0,Santanderes,Cúcuta
1163,97,2024-05-28,2024-06-27,4476808,0,Pagado,0,Caribe,Sincelejo
1164,122,2023-01-19,2023-03-20,19985775,0,Pagado,0,Pacífico,Popayán
1165,153,2022-06-28,2022-09-26,5845825,0,Pagado,0,Caribe,Valledupar
1166,205,2022-02-06,2022-04-07,22061610,19443983,En mora,999,Caribe,Cartagena
1167,146,2024-11-13,2025-02-11,1944502,1944502,Vigente,0,Santanderes,Bucaramanga
1168,205,2023-01-22,2023-04-22,10666950,0,Pagado,0,Caribe,Cartagena
1169,36,2023-03-15,2023-05-14,12158480,0,Pagado,0,Llanos,Arauca
1170,28,2022-04-19,2022-07-18,53224864,0,Pagado,0,Caribe,Valledupar
1171,108,2023-06-24,2023-08-23,27157963,0,Pagado,0,Eje Cafetero,Armenia
1172,84,2023-11-10,2023-12-10,2138793,1725740,En mora,387,Pacífico,Pasto
1173,202,2023-12-07,2024-01-06,2258550,0,Pagado,0,Eje Cafetero,Pereira
1174,146,2024-05-16,2024-08-14,1588720,650646,En mora,139,Santanderes,Bucaramanga
1175,138,2024-07-27,2024-08-26,10295418,0,Pagado,0,Pacífico,Buenaventura
1176,95,2023-05-23,2023-06-22,3943641,0,Pagado,0,Pacífico,Cali
1177,173,2022-05-24,2022-06-23,9447610,0,Pagado,0,Santanderes,Barrancabermeja
1178,54,2023-10-13,2023-11-12,5608032,2926436,En mora,415,Caribe,Barranquilla
1179,29,2023-05-27,2023-06-26,6528054,0,Pagado,0,Pacífico,Popayán
1180,204,2023-10-19,2023-12-18,32941608,0,Pagado,0,Santanderes,Cúcuta
1181,183,2024-08-12,2024-09-11,3015106,0,Pagado,0,Pacífico,Popayán
1182,2,2023-10-04,2024-01-02,32406320,0,Pagado,0,Llanos,Villavicencio
1183,66,2022-10-10,2023-01-08,5470399,3847844,En mora,723,Santanderes,Barrancabermeja
1184,214,2023-07-01,2023-08-30,5941224,0,Pagado,0,Santanderes,Cúcuta
1185,119,2023-04-30,2023-05-30,31769824,0,Pagado,0,Santanderes,Cúcuta
1186,151,2024-07-09,2024-10-07,14738652,0,Pagado,0,Eje Cafetero,Armenia
1187,178,2023-05-11,2023-06-10,38518580,37534424,En mora,570,Caribe,Sincelejo
1188,50,2023-04-27,2023-05-27,54032082,0,Pagado,0,Llanos,Villavicencio
1189,166,2024-08-02,2024-10-01,1301508,0,Pagado,0,Eje Cafetero,Pereira
1190,26,2024-06-14,2024-09-12,45790528,0,Pagado,0,Caribe,Sincelejo
1191,160,2023-10-06,2024-01-04,9178668,0,Pagado,0,Llanos,Arauca
1192,2,2023-10-13,2023-12-12,5608032,0,Pagado,0,Llanos,Villavicencio
1193,81,2022-04-18,2022-07-17,19393946,18988148,En mora,898,Pacífico,Popayán
1194,67,2023-12-21,2024-03-20,29644812,0,Pagado,0,Pacífico,Popayán
1195,99,2023-04-16,2023-05-16,2501112,0,Pagado,0,Pacífico,Popayán
1196,125,2023-08-28,2023-10-27,10393032,7977098,En mora,431,Eje Cafetero,Armenia
1197,63,2022-04-07,2022-05-07,4380060,0,Pagado,0,Llanos,Villavicencio
1198,106,2024-11-20,2024-12-20,3332175,0,Pagado,0,Caribe,Cartagena
1199,144,2022-09-26,2022-11-25,4434858,1953007,En mora,767,Llanos,Arauca
1200,131,2022-08-29,2022-11-27,19670681,0,Pagado,0,Santanderes,Bucaramanga
1201,208,2024-03-31,2024-06-29,41787060,34720319,En mora,185,Caribe,Santa Marta
1202,216,2024-12-07,2025-03-07,14847420,14847420,Vigente,0,Llanos,Arauca
1203,208,2023-01-16,2023-03-17,1338388,0,Pagado,0,Caribe,Santa Marta
1204,12,2024-09-06,2024-10-06,13564012,9541950,En mora,86,Caribe,Sincelejo
1205,112,2022-07-01,2022-08-30,10663700,0,Pagado,0,Caribe,Sincelejo
1206,183,2023-02-13,2023-03-15,33102960,0,Pagado,0,Pacífico,Popayán
1207,36,2022-01-11,2022-04-11,31907370,0,Pagado,0,Llanos,Arauca
1208,175,2022-04-24,2022-06-23,25783420,23053946,En mora,922,Caribe,Valledupar
1209,114,2023-02-18,2023-05-19,21731304,20756811,En mora,592,Caribe,Valledupar
1210,107,2024-09-13,2024-11-12,29733829,0,Pagado,0,Pacífico,Popayán
1211,194,2022-06-03,2022-09-01,18395718,0,Pagado,0,Caribe,Valledupar
1212,53,2023-05-08,2023-07-07,11516790,5237614,En mora,543,Santanderes,Cúcuta
1213,172,2022-01-11,2022-02-10,31907370,0,Pagado,0,Caribe,Santa Marta
1214,181,2023-11-17,2024-02-15,69734011,0,Pagado,0,Eje Cafetero,Manizales
1215,60,2024-03-26,2024-05-25,12013614,8879770,En mora,220,Caribe,Valledupar
1216,53,2024-01-22,2024-02-21,14695320,0,Pagado,0,Santanderes,Cúcuta
1217,14,2022-07-08,2022-10-06,4562022,3125496,En mora,817,Pacífico,Pasto
1218,178,2022-08-19,2022-10-18,7385826,0,Pagado,0,Caribe,Sincelejo
1219,145,2024-03-13,2024-06-11,21413625,0,Pagado,0,Eje Cafetero,Manizales
1220,146,2023-01-30,2023-03-01,23632084,0,Pagado,0,Santanderes,Bucaramanga
1221,46,2022-07-20,2022-09-18,19021530,0,Pagado,0,Santanderes,Bucaramanga
1222,196,2022-03-03,2022-05-02,6331444,0,Pagado,0,Llanos,Arauca
1223,92,2024-05-21,2024-08-19,4045834,3495760,En mora,134,Pacífico,Pasto
1224,184,2024-10-05,2024-12-04,1087332,0,Pagado,0,Eje Cafetero,Pereira
1225,68,2024-10-27,2025-01-25,724888,724888,Vigente,0,Pacífico,Pasto
1226,71,2023-12-01,2024-01-30,8552470,5796639,En mora,336,Caribe,Santa Marta
1227,80,2022-06-12,2022-09-10,164254,89062,En mora,843,Pacífico,Pasto
1228,161,2023-06-05,2023-08-04,763020,580690,En mora,515,Pacífico,Popayán
1229,218,2024-10-28,2024-12-27,34840689,0,Pagado,0,Caribe,Sincelejo
1230,50,2022-04-21,2022-05-21,5777508,0,Pagado,0,Llanos,Villavicencio
1231,165,2022-01-14,2022-02-13,10981722,0,Pagado,0,Santanderes,Cúcuta
1232,72,2023-09-14,2023-11-13,13309640,0,Pagado,0,Eje Cafetero,Pereira
1233,68,2022-12-08,2023-02-06,10665345,10375988,En mora,694,Pacífico,Pasto
1234,23,2022-05-19,2022-06-18,7180716,0,Pagado,0,Santanderes,Bucaramanga
1235,130,2024-01-26,2024-03-26,781738,621238,En mora,280,Eje Cafetero,Pereira
1236,97,2022-01-09,2022-02-08,4300600,2149060,En mora,1057,Caribe,Sincelejo
1237,33,2023-06-18,2023-07-18,15645870,0,Pagado,0,Llanos,Villavicencio
1238,19,2022-02-03,2022-03-05,19680255,0,Pagado,0,Llanos,Yopal
1239,111,2022-08-22,2022-09-21,17515508,7460536,En mora,832,Pacífico,Cali
1240,112,2022-09-22,2022-12-21,56250792,0,Pagado,0,Caribe,Sincelejo
1241,198,2024-10-07,2024-12-06,12749357,9146623,En mora,25,Caribe,Santa Marta
1242,168,2024-08-10,2024-10-09,20386968,0,Pagado,0,Santanderes,Barrancabermeja
1243,188,2022-03-25,2022-05-24,35694036,18294384,En mora,952,Caribe,Sincelejo
1244,1,2022-09-17,2022-11-16,15818137,0,Pagado,0,Caribe,Barranquilla
1245,158,2022-10-23,2023-01-21,2359100,1429476,En mora,710,Pacífico,Pasto
1246,190,2024-08-21,2024-10-20,13157424,0,Pagado,0,Eje Cafetero,Manizales
1247,129,2022-10-03,2023-01-01,8540750,0,Pagado,0,Pacífico,Pasto
1248,35,2024-01-16,2024-02-15,28641184,0,Pagado,0,Llanos,Villavicencio
1249,7,2022-04-18,2022-05-18,18620602,0,Pagado,0,Eje Cafetero,Pereira
1250,26,2022-07-17,2022-09-15,1232406,0,Pagado,0,Caribe,Sincelejo
1251,5,2024-08-27,2024-09-26,561775,327842,En mora,96,Pacífico,Popayán
1252,152,2023-10-03,2023-12-02,50277669,0,Pagado,0,Santanderes,Cúcuta
1253,140,2023-04-18,2023-06-17,1241586,0,Pagado,0,Santanderes,Cúcuta
1254,102,2022-08-13,2022-09-12,10573056,10340119,En mora,841,Santanderes,Bucaramanga
1255,145,2024-03-21,2024-06-19,24956488,0,Pagado,0,Eje Cafetero,Manizales
1256,71,2024-06-02,2024-08-31,32406320,0,Pagado,0,Caribe,Santa Marta
1257,3,2024-04-30,2024-05-30,8222249,0,Pagado,0,Pacífico,Cali
1258,153,2022-09-04,2022-10-04,7435890,4544656,En mora,819,Caribe,Valledupar
1259,69,2023-05-03,2023-06-02,30532176,29479910,En mora,578,Santanderes,Bucaramanga
1260,46,2024-03-10,2024-05-09,23516792,0,Pagado,0,Santanderes,Bucaramanga
1261,204,2022-03-02,2022-05-31,16246720,0,Pagado,0,Santanderes,Cúcuta
1262,26,2024-08-29,2024-10-28,5567646,0,Pagado,0,Caribe,Sincelejo
1263,101,2023-08-27,2023-10-26,5577632,4318101,En mora,432,Pacífico,Cali
1264,32,2024-07-02,2024-09-30,8281284,0,Pagado,0,Santanderes,Bucaramanga
1265,114,2022-05-13,2022-08-11,11776220,0,Pagado,0,Caribe,Valledupar
1266,172,2023-05-27,2023-07-26,6528054,0,Pagado,0,Caribe,Santa Marta
1267,212,2022-10-06,2023-01-04,1996254,0,Pagado,0,Llanos,Arauca
1268,178,2022-08-09,2022-11-07,1655448,0,Pagado,0,Caribe,Sincelejo
1269,211,2023-05-15,2023-06-14,508144,0,Pagado,0,Llanos,Villavicencio
1270,207,2023-04-08,2023-06-07,6812039,0,Pagado,0,Pacífico,Buenaventura
1271,50,2023-12-21,2024-02-19,3719016,0,Pagado,0,Llanos,Villavicencio
1272,173,2024-01-22,2024-03-22,14695320,0,Pagado,0,Santanderes,Barrancabermeja
1273,161,2024-08-28,2024-09-27,3154996,1395009,En mora,95,Pacífico,Popayán
1274,136,2023-01-01,2023-03-02,7361134,0,Pagado,0,Llanos,Yopal
